YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Sex,Grade,Race,Latitude,Longitude,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.8,12.8,,,11.5,14.2,3181,,,,Non-Hispanic White,"(47.066528972, -109.424420645)",OWS,OWS1,Q039,VALUE,30,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,8.3,8.3,,,4.9,13.6,748,,,,Asian,,OWS,OWS1,Q039,VALUE,59,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.6,18.6,,,17,20.5,1939,,,,Non-Hispanic Black,,OWS,OWS1,Q039,VALUE,59,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.9,20.9,,,19.7,22.1,2651,,,,Hispanic,,OWS,OWS1,Q039,VALUE,59,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.5,20.5,,,11.3,34.3,76,,,,Hawaiian/Pacific Islander,,OWS,OWS1,Q039,VALUE,59,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14,14,,,7.8,23.9,119,,,,American Indian/Alaska Native,,OWS,OWS1,Q039,VALUE,59,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.6,14.6,,,13.5,15.7,8248,,,,Non-Hispanic White,,OWS,OWS1,Q039,VALUE,59,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NE,Nebraska,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.5,15.5,,,6.6,32.1,94,,,,Hispanic,"(41.641040988001, -99.365720623)",OWS,OWS1,Q039,VALUE,31,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NE,Nebraska,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16,16,,,12.9,19.8,488,,,,Non-Hispanic White,"(41.641040988001, -99.365720623)",OWS,OWS1,Q039,VALUE,31,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,10,10,,,4.8,19.7,103,,,,Asian,"(39.49324039, -117.071840564)",OWS,OWS1,Q039,VALUE,32,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.3,20.3,,,14.2,28.1,125,,,,Non-Hispanic Black,"(39.49324039, -117.071840564)",OWS,OWS1,Q039,VALUE,32,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.4,19.4,,,15.8,23.6,621,,,,Hispanic,"(39.49324039, -117.071840564)",OWS,OWS1,Q039,VALUE,32,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.8,17.8,,,13.8,22.5,414,,,,Non-Hispanic White,"(39.49324039, -117.071840564)",OWS,OWS1,Q039,VALUE,32,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.6,12.6,,,8.8,17.7,430,,,,Asian,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.2,16.2,,,11.7,22.1,278,,,,Non-Hispanic Black,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.9,15.9,,,13.3,18.9,976,,,,Hispanic,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.4,13.4,,,8.2,21,108,,,,American Indian/Alaska Native,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,NH,New Hampshire,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.4,13.4,,,12.7,14.2,9631,,,,Non-Hispanic White,"(43.655950113, -71.50036092)",OWS,OWS1,Q039,VALUE,33,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,11.1,11.1,,,3.5,29.7,33,,,,Asian,"(40.130570048, -74.273691288)",OWS,OWS1,Q039,VALUE,34,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.1,19.1,,,8.1,38.9,62,,,,Non-Hispanic Black,"(40.130570048, -74.273691288)",OWS,OWS1,Q039,VALUE,34,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,21.1,21.1,,,13.2,31.8,187,,,,Hispanic,"(40.130570048, -74.273691288)",OWS,OWS1,Q039,VALUE,34,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.4,12.4,,,9.7,15.7,292,,,,Non-Hispanic White,"(40.130570048, -74.273691288)",OWS,OWS1,Q039,VALUE,34,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.8,18.8,,,10.4,31.5,49,,,,Asian,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.2,20.2,,,10.3,35.9,85,,,,Non-Hispanic Black,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.9,18.9,,,16.9,21.1,2698,,,,Hispanic,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.5,19.5,,,14.8,25.4,351,,,,American Indian/Alaska Native,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.9,13.9,,,11.4,16.8,854,,,,Non-Hispanic White,"(34.520880952, -106.240580985)",OWS,OWS1,Q039,VALUE,35,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.2,12.2,,,8.1,18,574,,,,Asian,"(42.827001032, -75.543970427)",OWS,OWS1,Q039,VALUE,36,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.3,20.3,,,14.8,27,676,,,,Non-Hispanic Black,"(42.827001032, -75.543970427)",OWS,OWS1,Q039,VALUE,36,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.5,20.5,,,17.4,23.8,1595,,,,Hispanic,"(42.827001032, -75.543970427)",OWS,OWS1,Q039,VALUE,36,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,23.6,23.6,,,10.4,45.2,38,,,,American Indian/Alaska Native,"(42.827001032, -75.543970427)",OWS,OWS1,Q039,VALUE,36,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,11.4,11.4,,,10.1,12.7,650,,,,Non-Hispanic White,"(42.827001032, -75.543970427)",OWS,OWS1,Q039,VALUE,36,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.8,18.8,,,7.7,39.3,41,,,,Asian,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.4,16.4,,,14.2,18.9,465,,,,Non-Hispanic Black,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.9,19.9,,,15.4,25.3,456,,,,Hispanic,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,10.4,10.4,,,7,15.2,378,,,,Non-Hispanic White,"(35.466220975, -79.159250463)",OWS,OWS1,Q039,VALUE,37,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,11.7,11.7,,,6.3,20.7,73,,,,Non-Hispanic Black,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.9,15.9,,,10.6,23.1,115,,,,Hispanic,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,25.1,25.1,,,14.1,40.6,84,,,,American Indian/Alaska Native,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.3,14.3,,,12.8,15.9,1483,,,,Non-Hispanic White,"(47.475319779, -100.118421049)",OWS,OWS1,Q039,VALUE,38,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,11.8,11.8,,,3.8,31.3,165,,,,Non-Hispanic Black,"(40.060210141, -82.404260056)",OWS,OWS1,Q039,VALUE,39,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,8.8,8.8,,,2.7,25.5,47,,,,Hispanic,"(40.060210141, -82.404260056)",OWS,OWS1,Q039,VALUE,39,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.7,14.7,,,10.6,19.9,396,,,,Non-Hispanic White,"(40.060210141, -82.404260056)",OWS,OWS1,Q039,VALUE,39,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.1,12.1,,,5.3,25.3,47,,,,Asian,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.9,13.9,,,8.2,22.6,115,,,,Non-Hispanic Black,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.6,17.6,,,12.1,25,311,,,,Hispanic,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.5,14.5,,,8.1,24.5,134,,,,American Indian/Alaska Native,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.1,17.1,,,14.3,20.2,685,,,,Non-Hispanic White,"(35.472031356, -97.521070214)",OWS,OWS1,Q039,VALUE,40,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.8,12.8,,,5.9,25.5,67,,,,Asian,"(40.793730152, -77.860700294)",OWS,OWS1,Q039,VALUE,42,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,21.6,21.6,,,15.6,29.1,214,,,,Non-Hispanic Black,"(40.793730152, -77.860700294)",OWS,OWS1,Q039,VALUE,42,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,22.7,22.7,,,17.6,28.9,223,,,,Hispanic,"(40.793730152, -77.860700294)",OWS,OWS1,Q039,VALUE,42,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,12.2,12.2,,,9.3,15.8,846,,,,Non-Hispanic White,"(40.793730152, -77.860700294)",OWS,OWS1,Q039,VALUE,42,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.2,15.2,,,13.2,17.5,1101,,,,Hispanic,"(18.220833, -66.590149)",OWS,OWS1,Q039,VALUE,72,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,24.8,24.8,,,14.2,39.7,66,,,,Asian,"(41.708280193, -71.522470314)",OWS,OWS1,Q039,VALUE,44,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,20.3,20.3,,,14.8,27.2,200,,,,Non-Hispanic Black,"(41.708280193, -71.522470314)",OWS,OWS1,Q039,VALUE,44,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19.6,19.6,,,15.6,24.3,666,,,,Hispanic,"(41.708280193, -71.522470314)",OWS,OWS1,Q039,VALUE,44,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.3,15.3,,,11.8,19.5,775,,,,Non-Hispanic White,"(41.708280193, -71.522470314)",OWS,OWS1,Q039,VALUE,44,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.6,14.6,,,2.3,54.9,36,,,,Asian,"(33.998821303, -81.045371207)",OWS,OWS1,Q039,VALUE,45,Race/Ethnicity,Asian,RACE,RACEASN
